"","iso3","var_short","year","mean_value","var_long","residence"
"2016","COL","s_sew_u",2016,93.0248,"Sewer","urban"
"2017","COL","s_sew_u",2017,92.125905,"Sewer","urban"
"2018","COL","s_sew_u",2018,91.6551945389036,"Sewer","urban"
"2019","COL","s_sew_u",2019,92.376835,"Sewer","urban"
"2020","COL","s_shared_r",2000,9.40061292851543,"Shared","rural"
"2021","COL","s_shared_r",2005,10.6438356164384,"Shared","rural"
"2022","COL","s_shared_r",2008,5.73656227371119,"Shared","rural"
"2023","COL","s_shared_r",2009,6.263508598174,"Shared","rural"
"2024","COL","s_shared_r",2010,8.63532902651855,"Shared","rural"
"2025","COL","s_shared_r",2011,7.94483667753332,"Shared","rural"
"2026","COL","s_shared_r",2012,5.21455744800096,"Shared","rural"
"2027","COL","s_shared_r",2013,8.4582004784825,"Shared","rural"
"2028","COL","s_shared_r",2014,5.09306880714346,"Shared","rural"
"2029","COL","s_shared_r",2015,5.83886900477625,"Shared","rural"
"2030","COL","s_shared_r",2016,4.81596310418652,"Shared","rural"
"2031","COL","s_shared_r",2017,4.71160495442931,"Shared","rural"
"2032","COL","s_shared_r",2018,4.13171050854086,"Shared","rural"
"2033","COL","s_shared_r",2019,3.94521590088758,"Shared","rural"
"2034","COL","s_shared_u",2000,17.3041253597697,"Shared","urban"
"2035","COL","s_shared_u",2005,13.2587023686921,"Shared","urban"
"2036","COL","s_shared_u",2008,9.42486436581903,"Shared","urban"
"2037","COL","s_shared_u",2009,10.4263670840629,"Shared","urban"
"2038","COL","s_shared_u",2010,10.1641292879125,"Shared","urban"
"2039","COL","s_shared_u",2011,9.76148691412016,"Shared","urban"
"2040","COL","s_shared_u",2012,8.09277987989278,"Shared","urban"
"2041","COL","s_shared_u",2013,8.95632343363816,"Shared","urban"
"2042","COL","s_shared_u",2014,7.5041300569073,"Shared","urban"
"2043","COL","s_shared_u",2015,6.82871053788841,"Shared","urban"
"2044","COL","s_shared_u",2016,6.0235537239411,"Shared","urban"
"2045","COL","s_shared_u",2017,5.32837492565934,"Shared","urban"
"2046","COL","s_shared_u",2018,4.02390469470079,"Shared","urban"
"2047","COL","s_shared_u",2019,4.14599812975456,"Shared","urban"
"2048","COM","s_imp_r",2000,23.5202614379085,"Improved","rural"
"2049","COM","s_imp_r",2003,26.99,"Improved","rural"
"2050","COM","s_imp_r",2004,32.2,"Improved","rural"
"2051","COM","s_imp_r",2012,31.5644989576311,"Improved","rural"
"2052","COM","s_imp_r",2013,47.9,"Improved","rural"
"2053","COM","s_imp_u",2000,43.4564676043348,"Improved","urban"
"2054","COM","s_imp_u",2003,49.3,"Improved","urban"
"2055","COM","s_imp_u",2004,50.1,"Improved","urban"
"2056","COM","s_imp_u",2012,52.9514774581035,"Improved","urban"
"2057","COM","s_imp_u",2013,64.9,"Improved","urban"
"2058","COM","s_od_r",2000,0.7,"Open defecation","rural"
"2059","COM","s_od_r",2003,0,"Open defecation","rural"
"2060","COM","s_od_r",2004,1.4,"Open defecation","rural"
"2061","COM","s_od_r",2012,0.550844745918632,"Open defecation","rural"
"2062","COM","s_od_u",2000,0.5,"Open defecation","urban"
"2063","COM","s_od_u",2003,0,"Open defecation","urban"
"2064","COM","s_od_u",2004,1.4,"Open defecation","urban"
"2065","COM","s_od_u",2012,0.411794496012615,"Open defecation","urban"
"2066","COM","s_sep_r",2003,0,"Septic","rural"
"2067","COM","s_sep_r",2012,3.08137181498679,"Septic","rural"
"2068","COM","s_sep_u",2003,0.23,"Septic","urban"
"2069","COM","s_sep_u",2012,7.85620265429276,"Septic","urban"
"2070","COM","s_sew_r",2000,0.125133689839572,"Sewer","rural"
"2071","COM","s_sew_r",2003,0.26,"Sewer","rural"
"2072","COM","s_sew_r",2012,3.54164779074209,"Sewer","rural"
"2073","COM","s_sew_u",2000,0.304826546003017,"Sewer","urban"
"2074","COM","s_sew_u",2003,0.47,"Sewer","urban"
"2075","COM","s_sew_u",2012,7.35579587820418,"Sewer","urban"
"2076","COM","s_shared_r",2003,6.33491748995555,"Shared","rural"
"2077","COM","s_shared_r",2012,22.8325339637617,"Shared","rural"
"2078","COM","s_shared_u",2003,5.37603776507775,"Shared","urban"
"2079","COM","s_shared_u",2012,23.4819293965815,"Shared","urban"
"2080","CPV","s_imp_r",2000,19.7933997169179,"Improved","rural"
"2081","CPV","s_imp_r",2002,34.5,"Improved","rural"
"2082","CPV","s_imp_r",2005,34.1,"Improved","rural"
"2083","CPV","s_imp_r",2006,35.4048665168851,"Improved","rural"
"2084","CPV","s_imp_r",2007,44.9,"Improved","rural"
"2085","CPV","s_imp_r",2010,43,"Improved","rural"
"2086","CPV","s_imp_r",2012,53.95,"Improved","rural"
"2087","CPV","s_imp_r",2013,54.5,"Improved","rural"
"2088","CPV","s_imp_r",2014,55.55,"Improved","rural"
"2089","CPV","s_imp_r",2015,59.85,"Improved","rural"
"2090","CPV","s_imp_r",2016,64.95,"Improved","rural"
"2091","CPV","s_imp_r",2017,66.9,"Improved","rural"
"2092","CPV","s_imp_r",2018,70.55,"Improved","rural"
"2093","CPV","s_imp_r",2019,74.3,"Improved","rural"
"2094","CPV","s_imp_u",2000,54.7110084909876,"Improved","urban"
"2095","CPV","s_imp_u",2002,73.8,"Improved","urban"
"2096","CPV","s_imp_u",2005,64.6,"Improved","urban"
"2097","CPV","s_imp_u",2006,69.1147937623737,"Improved","urban"
"2098","CPV","s_imp_u",2007,76.2,"Improved","urban"
"2099","CPV","s_imp_u",2010,74.4,"Improved","urban"
"2100","CPV","s_imp_u",2012,83.1,"Improved","urban"
"2101","CPV","s_imp_u",2013,80.75,"Improved","urban"
"2102","CPV","s_imp_u",2014,82.8,"Improved","urban"
"2103","CPV","s_imp_u",2015,84.6,"Improved","urban"
"2104","CPV","s_imp_u",2016,87.9,"Improved","urban"
"2105","CPV","s_imp_u",2017,87.15,"Improved","urban"
"2106","CPV","s_imp_u",2018,88.65,"Improved","urban"
"2107","CPV","s_imp_u",2019,90.4,"Improved","urban"
"2108","CPV","s_od_r",2000,73.1171314345311,"Open defecation","rural"
"2109","CPV","s_od_r",2002,62,"Open defecation","rural"
"2110","CPV","s_od_r",2005,61,"Open defecation","rural"
"2111","CPV","s_od_r",2006,56.623001981918,"Open defecation","rural"
"2112","CPV","s_od_r",2007,54.2,"Open defecation","rural"
"2113","CPV","s_od_r",2010,55.9,"Open defecation","rural"
"2114","CPV","s_od_r",2012,45,"Open defecation","rural"
"2115","CPV","s_od_r",2013,44.9,"Open defecation","rural"
"2116","CPV","s_od_r",2014,43.4,"Open defecation","rural"
"2117","CPV","s_od_r",2015,40,"Open defecation","rural"
"2118","CPV","s_od_r",2016,35.1,"Open defecation","rural"
"2119","CPV","s_od_r",2017,32.9,"Open defecation","rural"
"2120","CPV","s_od_r",2018,29.4,"Open defecation","rural"
"2121","CPV","s_od_r",2019,25.3,"Open defecation","rural"
"2122","CPV","s_od_u",2000,39.713987784895,"Open defecation","urban"
"2123","CPV","s_od_u",2002,21.2,"Open defecation","urban"
"2124","CPV","s_od_u",2005,33.2,"Open defecation","urban"
"2125","CPV","s_od_u",2006,26.9743642652844,"Open defecation","urban"
"2126","CPV","s_od_u",2007,20.9,"Open defecation","urban"
"2127","CPV","s_od_u",2010,24.8,"Open defecation","urban"
"2128","CPV","s_od_u",2012,16.5,"Open defecation","urban"
"2129","CPV","s_od_u",2013,19.2,"Open defecation","urban"
"2130","CPV","s_od_u",2014,16.5,"Open defecation","urban"
"2131","CPV","s_od_u",2015,14.6,"Open defecation","urban"
"2132","CPV","s_od_u",2016,12.1,"Open defecation","urban"
"2133","CPV","s_od_u",2017,12.5,"Open defecation","urban"
"2134","CPV","s_od_u",2018,11.3,"Open defecation","urban"
"2135","CPV","s_od_u",2019,9.2,"Open defecation","urban"
"2136","CPV","s_sep_r",2012,52.3,"Septic","rural"
"2137","CPV","s_sep_r",2013,52.6,"Septic","rural"
"2138","CPV","s_sep_r",2014,55.4,"Septic","rural"
"2139","CPV","s_sep_r",2015,57.6,"Septic","rural"
"2140","CPV","s_sep_r",2016,61.8,"Septic","rural"
"2141","CPV","s_sep_r",2017,66.1,"Septic","rural"
"2142","CPV","s_sep_r",2018,64.7,"Septic","rural"
"2143","CPV","s_sep_r",2019,68.8,"Septic","rural"
"2144","CPV","s_sep_u",2012,51.9,"Septic","urban"
"2145","CPV","s_sep_u",2013,49.1,"Septic","urban"
"2146","CPV","s_sep_u",2014,50.8,"Septic","urban"
"2147","CPV","s_sep_u",2015,51.7,"Septic","urban"
"2148","CPV","s_sep_u",2016,52.2,"Septic","urban"
"2149","CPV","s_sep_u",2017,50.3,"Septic","urban"
"2150","CPV","s_sep_u",2018,51.5,"Septic","urban"
"2151","CPV","s_sep_u",2019,45.1,"Septic","urban"
"2152","CPV","s_sew_r",2010,1.01217712177122,"Sewer","rural"
"2153","CPV","s_sew_r",2012,1.3,"Sewer","rural"
"2154","CPV","s_sew_r",2013,1.7,"Sewer","rural"
"2155","CPV","s_sew_r",2014,0,"Sewer","rural"
"2156","CPV","s_sew_r",2015,1.4,"Sewer","rural"
"2157","CPV","s_sew_r",2016,2.7,"Sewer","rural"
"2158","CPV","s_sew_r",2017,0,"Sewer","rural"
"2159","CPV","s_sew_r",2018,2.1,"Sewer","rural"
"2160","CPV","s_sew_r",2019,3,"Sewer","rural"
"2161","CPV","s_sew_u",2010,27.7132530120482,"Sewer","urban"
"2162","CPV","s_sew_u",2012,31,"Sewer","urban"
"2163","CPV","s_sew_u",2013,31.6,"Sewer","urban"
"2164","CPV","s_sew_u",2014,31.9,"Sewer","urban"
"2165","CPV","s_sew_u",2015,32.2,"Sewer","urban"
"2166","CPV","s_sew_u",2016,35.2,"Sewer","urban"
"2167","CPV","s_sew_u",2017,36.6,"Sewer","urban"
"2168","CPV","s_sew_u",2018,36.2,"Sewer","urban"
"2169","CPV","s_sew_u",2019,42.5,"Sewer","urban"
"2170","CPV","s_shared_r",2013,5.3,"Shared","rural"
"2171","CPV","s_shared_r",2014,5.4,"Shared","rural"
"2172","CPV","s_shared_r",2015,2.66666666666667,"Shared","rural"
"2173","CPV","s_shared_r",2016,4.21940928270042,"Shared","rural"
"2174","CPV","s_shared_r",2017,1.93740685543964,"Shared","rural"
"2175","CPV","s_shared_r",2018,3.1,"Shared","rural"
"2176","CPV","s_shared_r",2019,3,"Shared","rural"
"2177","CPV","s_shared_u",2013,11,"Shared","urban"
"2178","CPV","s_shared_u",2014,10.4,"Shared","urban"
"2179","CPV","s_shared_u",2015,6.68229777256741,"Shared","urban"
"2180","CPV","s_shared_u",2016,10.2389078498294,"Shared","urban"
"2181","CPV","s_shared_u",2017,6.16438356164384,"Shared","urban"
"2182","CPV","s_shared_u",2018,7.8,"Shared","urban"
"2183","CPV","s_shared_u",2019,13.7,"Shared","urban"
"2184","CRI","s_imp_r",2000,89.1651068282787,"Improved","rural"
"2185","CRI","s_imp_r",2001,91.3,"Improved","rural"
"2186","CRI","s_imp_r",2002,91.3,"Improved","rural"
"2187","CRI","s_imp_r",2003,93,"Improved","rural"
"2188","CRI","s_imp_r",2004,94.05,"Improved","rural"
"2189","CRI","s_imp_r",2005,93.95,"Improved","rural"
"2190","CRI","s_imp_r",2006,95.3,"Improved","rural"
"2191","CRI","s_imp_r",2007,95.6,"Improved","rural"
"2192","CRI","s_imp_r",2008,96,"Improved","rural"
"2193","CRI","s_imp_r",2009,96.6628016198427,"Improved","rural"
"2194","CRI","s_imp_r",2011,94.6514730879058,"Improved","rural"
"2195","CRI","s_imp_r",2012,93.4,"Improved","rural"
"2196","CRI","s_imp_r",2013,93.6,"Improved","rural"
"2197","CRI","s_imp_r",2014,95,"Improved","rural"
"2198","CRI","s_imp_r",2015,95.4,"Improved","rural"
"2199","CRI","s_imp_r",2016,95.09362,"Improved","rural"
"2200","CRI","s_imp_r",2017,96.1619,"Improved","rural"
"2201","CRI","s_imp_r",2018,96.59132,"Improved","rural"
"2202","CRI","s_imp_r",2019,97.1049,"Improved","rural"
"2203","CRI","s_imp_u",2000,97.4707139729308,"Improved","urban"
"2204","CRI","s_imp_u",2001,97.75,"Improved","urban"
"2205","CRI","s_imp_u",2002,97.75,"Improved","urban"
"2206","CRI","s_imp_u",2003,98.35,"Improved","urban"
"2207","CRI","s_imp_u",2004,98.3,"Improved","urban"
"2208","CRI","s_imp_u",2005,98.4,"Improved","urban"
"2209","CRI","s_imp_u",2006,99,"Improved","urban"
"2210","CRI","s_imp_u",2007,99.4,"Improved","urban"
"2211","CRI","s_imp_u",2008,98.95,"Improved","urban"
"2212","CRI","s_imp_u",2009,99.1146001888863,"Improved","urban"
"2213","CRI","s_imp_u",2011,98.0240203603094,"Improved","urban"
"2214","CRI","s_imp_u",2012,99.4,"Improved","urban"
"2215","CRI","s_imp_u",2013,98.3,"Improved","urban"
"2216","CRI","s_imp_u",2014,99.3,"Improved","urban"
"2217","CRI","s_imp_u",2015,98.9,"Improved","urban"
"2218","CRI","s_imp_u",2016,98.90166,"Improved","urban"
"2219","CRI","s_imp_u",2017,98.65278,"Improved","urban"
"2220","CRI","s_imp_u",2018,98.7231666666667,"Improved","urban"
"2221","CRI","s_imp_u",2019,99.04187,"Improved","urban"
"2222","CRI","s_od_r",2000,1.45923705092319,"Open defecation","rural"
"2223","CRI","s_od_r",2001,1.3,"Open defecation","rural"
"2224","CRI","s_od_r",2002,1.3,"Open defecation","rural"
"2225","CRI","s_od_r",2003,1.3,"Open defecation","rural"
"2226","CRI","s_od_r",2004,0.7,"Open defecation","rural"
"2227","CRI","s_od_r",2005,0.5,"Open defecation","rural"
"2228","CRI","s_od_r",2006,0.8,"Open defecation","rural"
"2229","CRI","s_od_r",2007,0.8,"Open defecation","rural"
"2230","CRI","s_od_r",2008,0.4,"Open defecation","rural"
"2231","CRI","s_od_r",2009,0.253870885661168,"Open defecation","rural"
"2232","CRI","s_od_r",2011,0.600474379899407,"Open defecation","rural"
"2233","CRI","s_od_r",2012,0.7,"Open defecation","rural"
"2234","CRI","s_od_r",2013,0.8,"Open defecation","rural"
"2235","CRI","s_od_r",2014,0.5,"Open defecation","rural"
"2236","CRI","s_od_r",2015,0.5,"Open defecation","rural"
"2237","CRI","s_od_r",2016,0.37989,"Open defecation","rural"
"2238","CRI","s_od_r",2017,0.42477,"Open defecation","rural"
"2239","CRI","s_od_r",2018,0.41316,"Open defecation","rural"
"2240","CRI","s_od_r",2019,0.48519,"Open defecation","rural"
"2241","CRI","s_od_u",2000,0.565687877853591,"Open defecation","urban"
"2242","CRI","s_od_u",2001,0.7,"Open defecation","urban"
"2243","CRI","s_od_u",2002,0.7,"Open defecation","urban"
"2244","CRI","s_od_u",2003,0.5,"Open defecation","urban"
"2245","CRI","s_od_u",2004,0.4,"Open defecation","urban"
"2246","CRI","s_od_u",2005,0.3,"Open defecation","urban"
"2247","CRI","s_od_u",2006,0.3,"Open defecation","urban"
"2248","CRI","s_od_u",2007,0.2,"Open defecation","urban"
"2249","CRI","s_od_u",2008,0.2,"Open defecation","urban"
"2250","CRI","s_od_u",2009,0.235685399664178,"Open defecation","urban"
"2251","CRI","s_od_u",2011,0.148813198785961,"Open defecation","urban"
"2252","CRI","s_od_u",2012,0.1,"Open defecation","urban"
"2253","CRI","s_od_u",2013,0.2,"Open defecation","urban"
"2254","CRI","s_od_u",2014,0.3,"Open defecation","urban"
"2255","CRI","s_od_u",2015,0.4,"Open defecation","urban"
"2256","CRI","s_od_u",2016,0.18146,"Open defecation","urban"
"2257","CRI","s_od_u",2017,0.32772,"Open defecation","urban"
"2258","CRI","s_od_u",2018,0.151456666666667,"Open defecation","urban"
"2259","CRI","s_od_u",2019,0.28184,"Open defecation","urban"
"2260","CRI","s_sep_r",2000,75.5867132328394,"Septic","rural"
"2261","CRI","s_sep_r",2001,77.3,"Septic","rural"
"2262","CRI","s_sep_r",2002,77.3,"Septic","rural"
"2263","CRI","s_sep_r",2003,80.3,"Septic","rural"
"2264","CRI","s_sep_r",2004,81,"Septic","rural"
"2265","CRI","s_sep_r",2005,80.9,"Septic","rural"
"2266","CRI","s_sep_r",2006,86,"Septic","rural"
"2267","CRI","s_sep_r",2007,87.2,"Septic","rural"
"2268","CRI","s_sep_r",2008,88.5,"Septic","rural"
"2269","CRI","s_sep_r",2009,88.1437713128533,"Septic","rural"
"2270","CRI","s_sep_r",2011,87.4921490638937,"Septic","rural"
"2271","CRI","s_sep_r",2012,84.7,"Septic","rural"
"2272","CRI","s_sep_r",2013,86.9,"Septic","rural"
"2273","CRI","s_sep_r",2014,87.1,"Septic","rural"
"2274","CRI","s_sep_r",2015,89.6,"Septic","rural"
"2275","CRI","s_sep_r",2016,89.39078,"Septic","rural"
"2276","CRI","s_sep_r",2017,88.51022,"Septic","rural"
"2277","CRI","s_sep_r",2018,90.6822966666667,"Septic","rural"
"2278","CRI","s_sep_r",2019,89.82977,"Septic","rural"
"2279","CRI","s_sep_u",2000,56.1582737927676,"Septic","urban"
"2280","CRI","s_sep_u",2001,52.8,"Septic","urban"
"2281","CRI","s_sep_u",2002,52.8,"Septic","urban"
"2282","CRI","s_sep_u",2003,53.8,"Septic","urban"
"2283","CRI","s_sep_u",2004,57.4,"Septic","urban"
"2284","CRI","s_sep_u",2005,58.7,"Septic","urban"
"2285","CRI","s_sep_u",2006,55,"Septic","urban"
"2286","CRI","s_sep_u",2007,59.9,"Septic","urban"
"2287","CRI","s_sep_u",2008,58.7,"Septic","urban"
"2288","CRI","s_sep_u",2009,59.973007850425,"Septic","urban"
"2289","CRI","s_sep_u",2011,75.6889015335648,"Septic","urban"
"2290","CRI","s_sep_u",2012,66,"Septic","urban"
"2291","CRI","s_sep_u",2013,70.4,"Septic","urban"
"2292","CRI","s_sep_u",2014,63.8,"Septic","urban"
"2293","CRI","s_sep_u",2015,70.4,"Septic","urban"
"2294","CRI","s_sep_u",2016,69.82849,"Septic","urban"
"2295","CRI","s_sep_u",2017,65.84462,"Septic","urban"
"2296","CRI","s_sep_u",2018,69.49936,"Septic","urban"
"2297","CRI","s_sep_u",2019,68.80701,"Septic","urban"
"2298","CRI","s_sew_r",2000,4.91314295986236,"Sewer","rural"
"2299","CRI","s_sew_r",2001,7.3,"Sewer","rural"
"2300","CRI","s_sew_r",2002,7.3,"Sewer","rural"
"2301","CRI","s_sew_r",2003,7.4,"Sewer","rural"
"2302","CRI","s_sew_r",2004,8.2,"Sewer","rural"
"2303","CRI","s_sew_r",2005,7.8,"Sewer","rural"
"2304","CRI","s_sew_r",2006,5.5,"Sewer","rural"
"2305","CRI","s_sew_r",2007,5,"Sewer","rural"
"2306","CRI","s_sew_r",2008,4.3,"Sewer","rural"
"2307","CRI","s_sew_r",2009,5.48785723805967,"Sewer","rural"
"2308","CRI","s_sew_r",2011,5.19116395441655,"Sewer","rural"
"2309","CRI","s_sew_r",2012,8.1,"Sewer","rural"
"2310","CRI","s_sew_r",2013,6.25,"Sewer","rural"
"2311","CRI","s_sew_r",2014,7.2,"Sewer","rural"
"2312","CRI","s_sew_r",2015,5.5,"Sewer","rural"
"2313","CRI","s_sew_r",2016,4.95869,"Sewer","rural"
"2314","CRI","s_sew_r",2017,6.26769,"Sewer","rural"
"2315","CRI","s_sew_r",2018,4.16682,"Sewer","rural"
"2316","CRI","s_sew_r",2019,4.7228,"Sewer","rural"
"2317","CRI","s_sew_u",2000,40.2249431404353,"Sewer","urban"
"2318","CRI","s_sew_u",2001,44.1,"Sewer","urban"
"2319","CRI","s_sew_u",2002,44.1,"Sewer","urban"
"2320","CRI","s_sew_u",2003,44.1,"Sewer","urban"
"2321","CRI","s_sew_u",2004,40.5,"Sewer","urban"
"2322","CRI","s_sew_u",2005,39.3,"Sewer","urban"
"2323","CRI","s_sew_u",2006,43.7,"Sewer","urban"
"2324","CRI","s_sew_u",2007,39.3,"Sewer","urban"
"2325","CRI","s_sew_u",2008,39.9,"Sewer","urban"
"2326","CRI","s_sew_u",2009,38.8910663992921,"Sewer","urban"
"2327","CRI","s_sew_u",2011,32.6061984768031,"Sewer","urban"
"2328","CRI","s_sew_u",2012,32.9,"Sewer","urban"
"2329","CRI","s_sew_u",2013,26.4,"Sewer","urban"
"2330","CRI","s_sew_u",2014,33.9,"Sewer","urban"
"2331","CRI","s_sew_u",2015,27,"Sewer","urban"
"2332","CRI","s_sew_u",2016,27.40089,"Sewer","urban"
"2333","CRI","s_sew_u",2017,29.88867,"Sewer","urban"
"2334","CRI","s_sew_u",2018,26.4885833333333,"Sewer","urban"
"2335","CRI","s_sew_u",2019,28.44219,"Sewer","urban"
"2336","CRI","s_shared_r",2010,2.52286712123732,"Shared","rural"
"2337","CRI","s_shared_r",2011,3.45547149368774,"Shared","rural"
"2338","CRI","s_shared_r",2012,0.669586668680461,"Shared","rural"
"2339","CRI","s_shared_r",2013,0.930522111086705,"Shared","rural"
"2340","CRI","s_shared_r",2014,0.37019286387149,"Shared","rural"
"2341","CRI","s_shared_r",2015,0.582575984553414,"Shared","rural"
"2342","CRI","s_shared_r",2016,0.90198959519863,"Shared","rural"
"2343","CRI","s_shared_r",2017,0.583497449449805,"Shared","rural"
"2344","CRI","s_shared_r",2018,1.43290691725181,"Shared","rural"
"2345","CRI","s_shared_r",2019,0.398594226355035,"Shared","rural"
"2346","CRI","s_shared_u",2010,1.09676689086544,"Shared","urban"
"2347","CRI","s_shared_u",2011,1.42046515114148,"Shared","urban"
"2348","CRI","s_shared_u",2012,0.797467510021408,"Shared","urban"
"2349","CRI","s_shared_u",2013,0.977737167387503,"Shared","urban"
"2350","CRI","s_shared_u",2014,0.631967103746922,"Shared","urban"
"2351","CRI","s_shared_u",2015,0.720623228416658,"Shared","urban"
"2352","CRI","s_shared_u",2016,0.638109103816361,"Shared","urban"
"2353","CRI","s_shared_u",2017,0.583882795243544,"Shared","urban"
"2354","CRI","s_shared_u",2018,1.31500336711763,"Shared","urban"
"2355","CRI","s_shared_u",2019,0.626459411997475,"Shared","urban"
"2356","CUB","s_imp_r",2000,83.2955357142857,"Improved","rural"
"2357","CUB","s_imp_r",2006,93.1,"Improved","rural"
"2358","CUB","s_imp_r",2011,90.2,"Improved","rural"
"2359","CUB","s_imp_r",2014,93.1,"Improved","rural"
"2360","CUB","s_imp_r",2019,80.21935,"Improved","rural"
"2361","CUB","s_imp_u",2000,96.4684210526316,"Improved","urban"
"2362","CUB","s_imp_u",2006,97.2,"Improved","urban"
"2363","CUB","s_imp_u",2011,96.3,"Improved","urban"
"2364","CUB","s_imp_u",2014,96,"Improved","urban"
"2365","CUB","s_imp_u",2019,94.11104,"Improved","urban"
"2366","CUB","s_od_r",2000,4.9,"Open defecation","rural"
"2367","CUB","s_od_r",2006,2.9,"Open defecation","rural"
"2368","CUB","s_od_r",2011,2.3,"Open defecation","rural"
"2369","CUB","s_od_r",2014,1,"Open defecation","rural"
"2370","CUB","s_od_r",2019,1.54373,"Open defecation","rural"
"2371","CUB","s_od_u",2000,0.9,"Open defecation","urban"
"2372","CUB","s_od_u",2006,0.5,"Open defecation","urban"
"2373","CUB","s_od_u",2011,0.5,"Open defecation","urban"
"2374","CUB","s_od_u",2014,0.2,"Open defecation","urban"
"2375","CUB","s_od_u",2019,0.25112,"Open defecation","urban"
"2376","CUB","s_sep_r",2006,22,"Septic","rural"
